De-identification Name,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,SPEED_LOSS
S8,37,843,5.3,5.24,27.9,8.94,5.1,10.2,71361,0,3,0.2,30,10,5,0.1,8,5,16,7.3,70,56,-1.063,41.383,3322,0,73.381,40.32,,0,16.57,0,0,0,2.56,0,,10.5,24,
S8,37,845,13.2,13.22,45.6,14.6,12.3,12.6,133154,58425,3,0.1,31,7,2,1.3,2,2,68,12.25,249,238,0,9.463,10677,30.929,162.031,9.463,1278,119.697,45.3,31.14,0,0,31.14,0,,18,24,
S8,37,846,12.1,12.84,39.8,12.75,12.3,12.6,133154,58425,3,0.1,31,8,4,0.5,5,4,68,12.25,303,303,5.649,-0.73,9642,30.929,124.621,4.919,1095,113.566,46,30.04,25.61,0,4.43,0,,25,25,12.93
S8,37,847,12,12.44,39,12.49,10.4,12.3,118331,58425,4,0.2,32,12,3,0.1,3,3,13.6,11.1,259,245,3.907,0.416,8502,30.929,117.447,4.323,552,64.926,36.88,1.75,4.25,0,16.22,0,,20.5,24,
S8,37,850,16.3,16.6,52.9,16.94,12.3,12.4,131072,71417,4,0.5,31,14,4,0.7,6,4,35,12.1,328,325,2.066,2.019,19618,37.807,123.662,4.085,1583,80.691,62.31,48.52,42.8,0,5.72,0,,20,24,
S8,37,851,14.7,15.38,50.4,16.14,10.3,10.7,129445,71417,4,0.2,30,12,8,0,8,8,16,10.1,336,308,4.424,4.714,16820,37.807,130.293,9.138,1250,74.316,60.332,2.3,28.862,0,17.16,0,,21,24,
S8,37,853,17.7,17.97,56.1,17.97,13,13.6,143527,84501,5,0.5,28,18,8,0.6,6,8,800,12.82,367,348,1.698,-0.017,16185,44.733,147.94,1.681,1588,98.116,62.94,47.17,46.39,0,0.78,0,,19.7,23,
S8,37,854,17.3,17.96,55.1,17.65,13,13.6,143527,84501,4,0.3,27,14,7,1.2,8,7,83,12.85,415,415,3.774,-1.762,15249,44.733,156.458,2.012,1250,81.973,69.05,57.26,52.75,0,4.51,0,,24,24,-26.96
S8,37,855,14.5,14.94,32,10.25,12.8,13.85,144397,84375,4,0.3,25,14,2,0.2,2,2,25,13,140,120,4.703,-45.77,1250,44.666,1592.289,-41.067,285,228,31.75,0.19,0,0,16.52,0,,8.3,24,
S8,37,856,11.2,11.2,42.7,13.68,12.8,13.85,144397,84375,2,0.1,25,5,9,0,9,9,16,13,55,28,0,18.105,6812,44.666,166.177,18.105,0,0,18.32,0,0,0,2.83,0,,2.5,24,
S8,37,857,16.4,17.33,57.6,18.45,14.92,14.07,160586,89531,6,1,31,24,2,1.3,2,2,46,14.1,258,246,5.057,6.044,27043,47.396,126.293,11.101,2410,89.117,64.79,51.23,43.69,0,7.54,0,,15,24,
S8,37,858,16.9,17.42,60,19.22,14.92,14.07,160586,89531,3,0.2,21,9,1,1.1,2,1,72,14.16,406,406,2.602,9.362,23531,47.396,152.512,11.964,2133,90.646,96.77,86.13,86.13,0,0,0,,24,24,-19.19
S8,37,859,18.4,19.3,60.6,19.41,14.92,14.07,160586,89531,3,0.2,19,10,8,1,3,8,123,14.1,423,423,4.704,0.536,21955,47.396,162.209,5.24,1941,88.408,91.84,81.91,81.91,0,0,0,,23,23,-33.67
S8,37,860,18.8,19.38,60.3,19.31,14.92,14.07,160586,89531,3,0.2,15,8,6,0.5,4,6,2600,14.1,450,450,3.236,-0.326,21733,47.396,162.311,2.91,1873,86.182,95.02,84.66,84.66,0,0,0,,24,24,-33.78
S8,37,861,18.3,19.26,60.3,19.31,14.92,14.07,160586,89531,4,0.3,7,14,8,0.5,6,8,420,14.1,421,421,4.956,0.264,22040,47.396,158.329,5.22,1780,80.762,89.97,80.26,80.26,0,0,0,,23,23,-38.85
S8,37,862,18.5,19.92,60.2,19.28,14.9,14.07,160586,89531,4,0.3,4,15,9,0.7,9,9,5400,14.1,445,445,7.132,-3.304,21990,47.396,158.367,3.828,1819,82.719,93.85,83.58,83.58,0,0,0,,24,24,-44.86
S8,37,863,18.4,19.57,60.3,19.31,14.9,14.07,160586,89531,3,0.2,4,9,8,0.5,7,8,5000,14.1,423,423,6.079,-1.31,21763,47.396,159.605,4.769,1885,86.615,89.51,79.89,79.89,0,0,0,,23,23,-38.2
S8,37,864,17.8,19.13,59.4,19.02,14.92,14.07,160586,89531,4,0.5,4,16,5,0.8,5,5,5600,14.1,410,410,6.854,-0.557,19093,47.396,174.614,6.297,1790,93.752,86.25,76.68,76.68,0,0,0,,23,23,-39.85
S8,37,865,16.6,17.79,56.2,18,14.9,14.07,160586,89531,4,0.3,6,12,1,1.5,0,1,5400,14.1,398,398,6.717,1.15,17850,47.396,163.025,7.867,1720,96.359,79.69,69.84,69.84,0,0,0,,24,24,-27.04
S8,37,866,16.8,18,56.2,18,14.92,14.07,160586,89531,6,0.7,7,23,15,1.8,15,15,4200,14.1,386,386,6.762,-0.006,17892,47.396,164.028,6.756,1751,97.865,77.12,67.5,67.5,0,0,0,,23,0,
S8,37,867,17,18.22,56.2,18,14.9,14.07,160586,89531,7,2,8,30,12,2.5,13,12,4280,14.1,392,392,6.522,-1.211,17474,47.396,165.289,5.311,1696,97.058,78.43,66.43,66.43,0,0,0,,23,23,
S8,37,868,17,18.17,55.9,17.9,12.75,14.25,147936,89509,6,1.2,10,22,11,3,13,11,5100,13.1,408,408,6.519,-1.475,17326,47.384,167.619,5.044,1629,94.021,82.54,69.7,69.7,0,0,0,,24,24,
S8,37,869,16.5,17.74,55,17.62,14.9,14.07,160586,89531,3,0.3,11,9,5,2.5,12,5,4200,14.1,379,379,7.159,-0.704,17039,47.396,163.232,6.455,1686,98.949,78.64,63.97,63.97,0,0,0,,23,23,-23.28
S8,37,870,16.6,17.52,55,17.62,14.9,14.07,160586,89531,4,0.6,14,15,1,1.8,1,1,3895,14.1,381,381,5.433,0.528,16886,47.396,163.475,5.961,1710,101.267,76.76,63.49,63.49,0,0,0,,23,23,-25.38
S8,37,871,15.5,16.58,54.3,17.39,14.9,14.07,160586,89531,7,2.5,13,30,15,2.5,1,15,4453,14.1,371,371,6.469,4.646,12855,47.396,217.587,11.115,1387,107.896,80.51,67.13,67.13,0,0,0,,24,24,
S8,37,872,13.3,14.35,47.1,15.09,12.7,14.4,147936,89509,4,0.3,19,11,14,2,13,14,1090,13.1,305,305,7.205,4.886,11975,47.384,149.551,12.091,648,54.113,54.72,41.19,3.99,0,0,37.2,,23,23,0.34
S8,37,873,9.7,10.67,0,0,12.7,14.4,147611,89509,1,0.1,10,2,12,0,12,12,16,13.1,157,146,0,,0,47.384,0,,0,,22.66,11.55,0,0,0,10.54,,15,24,
S8,37,879,11.8,12.56,33.2,10.63,11.95,12.45,130609,72734,4,0.5,18,12,4,0.5,2,4,45,11.92,46,46,7.232,-18.16,3196,38.504,301.659,-10.928,552,172.716,9.5,3.76,0,0,0,3.76,,3.9,24,
S8,37,880,9.8,10.38,35.3,11.31,11.95,12.45,130609,72734,4,1,15,15,0,1,14,0,3000,11.92,236,236,4.793,8.235,4522,38.504,226.854,13.028,771,170.5,35.94,24.62,0,0,0,24.62,,24,24,22.26
S8,37,881,6.8,6.65,35.5,11.37,11.95,12.45,130609,72734,2,0.5,16,5,0,0,0,0,15,11.92,134,105,-1.135,41.557,5812,38.504,138.201,40.422,0,0,29.75,0,0,0,0,12.45,,15.5,24,
S8,37,888,16.3,17.06,41.7,13.36,12,12.58,130558,72755,3,1,13,10,0,1,2,2,3000,11.97,111,111,5.504,-27.735,21686,38.515,89.106,-22.231,2109,97.252,26.18,13.14,6.21,0,0,6.93,,6.8,24,
S8,37,889,17.9,19.24,60,19.22,13.16,11.94,132647,72755,3,1,15,10,14,1,2,2,3000,12.13,448,448,6.869,-0.125,23960,38.515,151.77,6.744,2372,98.998,104.66,90.91,90.91,0,0,0,,25,25,-36.08
S8,37,890,18,19.36,60.1,19.25,13.16,11.94,132647,72755,3,1,13,10,10,1,11,0,3000,12.13,451,451,6.858,-0.582,22473,38.515,162.577,6.276,2142,95.314,101.67,91.34,91.34,0,0,0,,25,25,-37.35
S8,37,891,18.3,19.5,60.3,19.31,13.29,11.97,133704,72755,3,1,10,10,2,1,2,2,3000,12.21,438,438,6.472,-0.973,21261,38.515,174.537,5.499,1944,91.435,99.18,89.06,89.06,0,0,0,,24,24,-38.81
S8,37,892,18.4,19.64,59.2,18.96,13.29,11.97,133704,72755,6,2,9,23,2,2,2,4,4000,12.21,459,459,6.751,-3.586,21102,38.515,162.904,3.165,2040,96.673,96.66,85.94,85.94,0,0,0,,25,25,
S8,37,893,18,19.4,59,18.9,13.29,11.97,133704,72755,4,1,7,12,2,2,6,2,4000,12.21,449,449,7.62,-2.667,21273,38.515,162.911,4.953,2007,94.345,97.04,86.64,86.64,0,0,0,,25,25,-39.95
S8,37,894,16.9,18.28,57.3,18.35,13.29,11.97,133704,72755,3,2,6,10,0,2,2,2,4000,12.21,423,423,7.411,0.387,20921,38.515,158.425,7.798,2014,96.267,93.34,82.86,82.86,0,0,0,,25,25,-30.45
S8,37,895,17.5,19.04,58,18.58,13.24,11.98,133344,72755,3,1,7,10,0,1,2,2,4000,12.18,420,420,8.301,-2.509,27698,38.515,121.609,5.792,1967,71.016,90.81,80.84,80.84,0,0,0,,24,24,-36.26
S8,37,896,17.2,18.8,58.1,18.61,13.24,11.98,133344,72755,5,3,8,20,4,3,6,4,4000,12.18,430,430,8.599,-1.032,20931,38.515,158.578,7.567,2076,99.183,93.31,82.98,82.98,0,0,0,,25,25,
S8,37,897,17.3,18.64,58.1,18.61,13.24,11.98,133344,72755,3,1,12,8,14,1,2,0,2000,12.18,432,432,7.309,-0.172,20931,38.515,164.866,7.137,2097,100.186,96.76,86.27,86.27,0,0,0,,25,25,-30.94
S8,37,898,17.1,18.83,58.1,18.61,13.24,11.98,133344,72755,2,0.5,21,6,7,0.5,2,6,1000,12.18,411,411,9.179,-1.209,19871,38.515,162.989,7.97,2125,106.94,87.86,77.73,77.73,0,0,0,,24,24,-29.24
S8,37,899,17.2,18.48,58,18.58,13.24,11.98,133344,72755,5,2,22,20,7,2,14,7,1000,12.18,430,430,6.89,0.517,20110,38.515,159.861,7.407,2119,105.37,92.29,80.37,80.37,0,0,0,,25,25,
S8,37,900,16.9,18.04,57,18.26,13.24,11.98,133344,72755,3,1,23,10,0,1,2,0,120,12.18,406,406,6.162,1.167,19649,38.515,162.71,7.329,1963,99.903,88.15,76.73,76.73,0,0,0,,24,24,-25.77
S8,37,901,16.9,18.08,56.3,18.03,12,12.6,130914,72755,3,1,28,8,14,1,0,0,60,12,422,422,6.655,-0.272,18426,38.515,162.77,6.383,2009,109.031,86.69,74.98,74.98,0,0,0,,25,25,-24.41
S8,37,902,11.5,12.42,41.7,13.36,12,12.6,130914,72755,3,1,30,8,8,1,10,8,50,12,275,275,7.18,7.024,9956,38.515,151.416,14.204,1388,139.413,51.52,36.18,18.47,0,17.71,0,,24,24,16.13
S8,37,903,7.8,8.39,28,8.97,12,12.6,130914,72755,2,0.5,26,4,6,0,8,8,18,12,120.5,120.5,6.835,6.479,4561,38.515,165.923,13.314,0,0,28.26,0,0,0,11.73,0,,15.5,24,
S8,37,904,15.2,17.69,48.3,15.47,12.5,12.6,133469,75239,3,0.5,30,10,2,0.5,0,2,1000,12.3,88,79,16.162,-14.371,14016,39.83,166.705,1.791,1935,138.057,29.9,12.15,8.06,0,4.09,0,,5.2,24,
S8,37,905,17,17.67,55.5,17.78,12.5,12.6,133469,75239,2,0.5,31,5,9,0.5,9,9,1000,12.3,407,407,3.988,0.608,17821,39.83,175.706,4.596,1067,59.873,86.78,75.15,75.15,0,0,0,,24,24,-19.07
S8,37,906,13,13.92,44.6,14.28,12.5,12.6,133469,75239,3,1,30,10,12,1,10,11,300,12.3,311,311,6.714,2.569,9824,39.83,184.667,9.283,1448,147.394,59.91,43.54,43.54,0,0,0,,24,24,4.04
S8,37,907,11.5,12.71,41.8,13.39,12.5,12.6,133469,75239,4,1,30,15,10,1,9,10,100,12.3,277,277,8.71,5.072,8801,39.83,177.395,13.782,1014,115.214,58.24,37.47,37.47,0,0,0,,24,24,9.07
S8,37,908,11.3,12,40.1,12.84,12.5,12.6,133469,75239,3,1,30,10,6,0.5,6,5,80,12.3,272,272,5.193,6.564,8581,39.83,179.806,11.757,720,83.906,51.31,37.03,18.79,0,18.24,0,,24,24,17.54
S8,37,909,9.4,11.5,32.3,10.35,12.5,12.6,133469,75239,2,0.5,31,5,6,0.1,6,6,50,12.3,111,94,20.3,-11.165,5163,39.83,163.083,9.135,0,0,23.81,0,0,0,8.42,0,,10,24,
S8,38,910,18.7,20.58,58.2,18.64,12.35,12.55,132015,68578,3,1,30,10,5,1,5,6,100,12.2,104,97,10.317,-10.392,22382,36.304,164.366,-0.075,2320,103.655,33.99,19.13,18.21,0,0.92,0,,5.2,24,
S8,38,911,18.5,18.84,58.3,18.67,12.35,12.55,132015,68578,4,1,30,12,8,1,6,5,50,12.2,462,462,1.928,-0.9,19981,36.304,163.395,1.028,2082,104.199,93.4,81.62,81.62,0,0,0,,25,25,-32.31
S8,38,912,18.2,18.77,59.2,18.96,12.2,12.4,129271,68578,3,0.5,31,10,6,0.5,8,6,15,12,249,236,3.244,1.007,21233,36.304,162.954,4.251,0,0,58.52,0,21.55,0,23.43,0,,13,24,
S8,38,914,14,14.58,44.9,14.38,12.4,12.4,131586,70913,3,0.5,30,10,9,0.5,9,9,50,12.2,71,67,4.347,-1.412,8796,37.54,172.427,2.935,852,96.862,19.97,7.28,1.41,0,5.87,0,,4.8,24,
S8,38,915,11.8,12.13,38,12.17,12.4,12.4,131586,70913,3,0.5,30,10,13,0.5,0,13,30,12.2,284,284,2.399,0.37,5176,37.54,208.011,2.769,834,161.128,38.25,25.84,25.84,0,0,0,,24,24,16.41
S8,38,916,11.7,12.17,38,12.17,12.5,12.5,131513,70913,2,0.5,30,5,11,0.5,9,11,25,12.2,280,280,4.108,0.025,5451,37.54,198.205,4.133,774,141.992,41.91,25.93,8.15,0,17.78,0,,24,24,19.83
S8,38,918,18.3,23.43,58.6,18.77,13.5,13.5,144547,84370,2,0.5,29,5,9,0.5,12,9,50,13.15,83,64,27.403,-24.835,20778,44.664,141.771,2.568,2235,107.566,26.33,10.31,10.31,0,0,0,,3.5,24,
S8,38,919,19.8,19.83,61.4,19.67,13.5,13.5,144547,84370,3,0.5,30,8,9,0.5,10,11,1000,13.15,456,456,0,-0.819,21784,44.664,166.856,-0.819,1870,85.843,95.16,83.6,83.6,0,0,0,,23,23,-35.6
S8,38,920,18.8,20.53,60.2,19.28,13.1,13.5,144547,84370,3,0.5,28,7,8,0.5,10,9,16,13.15,379,358,8.735,-6.463,20605,44.664,167.461,2.272,0,0,80.49,0,41.42,0,24.14,0,,19,24,
S8,38,921,11.1,15.19,37.9,12.14,12.3,13.5,138094,77960,3,0.5,25,8,11,0.1,10,11,20,12.5,40,30,33.564,-25.103,5434,41.27,199.021,8.461,1908,351.123,19.86,1.34,0,0,2.92,0,,2.7,24,
S8,38,923,17,18.31,56.6,18.13,13.6,14.9,156862,94129,3,1,27,8,3,1,2,2,30,13.8,212,201,7.012,-0.982,16836,49.83,173.408,6.03,2074,123.188,49.57,34.45,27.85,0,6.6,0,,11.8,24,
S8,38,924,18,18.17,59.3,18.99,15.6,14.5,169002,94129,5,1,29,20,6,1,5,6,70,14.7,414,414,0.916,4.307,20145,49.83,177.863,5.223,2077,103.103,94,82.41,82.41,0,0,0,,23,23,
S8,38,925,18.4,19,60.1,19.25,15.6,14.5,169002,94129,4,1,27,16,7,1,8,7,150,14.7,442,442,3.029,1.288,20282,49.83,178.34,4.317,1925,94.912,98.69,86.81,86.81,0,0,0,,24,24,-32.91
S8,38,926,18.3,19.09,60.3,19.31,15.6,14.5,169002,94129,3,0.5,24,9,10,1,10,10,1000,14.7,420,420,4.277,1.165,19199,49.83,178.429,5.442,1788,93.13,90.36,78.79,78.79,0,0,0,,23,23,-29.4
S8,38,927,18.5,18.96,60.2,19.28,15.6,14.5,169002,94129,4,1,17,12,2,1,1,2,200,14.7,443,443,2.593,1.67,19385,49.83,176.232,4.263,1830,94.403,92.65,81.99,81.99,0,0,0,,24,24,-31.92
S8,38,928,18,19,60.2,19.28,15.6,14.5,169002,94129,2,0.5,14,5,8,1,3,8,7000,14.7,413,413,5.41,1.452,19762,49.83,173.675,6.862,1766,89.363,89.18,78.94,78.94,0,0,0,,23,23,-28.06
S8,38,929,17.5,18.58,58.8,18.83,15.4,14.5,169002,94129,2,0.3,14,6,1,2.5,6,1,5500,14.7,421,421,5.528,1.322,18357,49.83,174.479,6.85,1666,90.756,87.36,76.87,76.87,0,0,0,,24,24,-25.79
S8,38,930,17.3,18.3,57.7,18.48,15.4,14.5,169002,94129,3,0.5,9,8,3,2.5,7,3,5000,14.7,399,399,5.174,0.952,17885,49.83,174.496,6.126,1751,97.903,81.32,71.78,71.78,0,0,0,,23,23,-26.21
S8,38,931,17.3,18.42,58.2,18.64,15.4,14.5,169002,94129,5,1,11,18,13,2.5,11,13,4500,14.7,416,416,5.816,1.196,17964,49.83,174.794,7.012,1725,96.025,85.12,75.36,75.36,0,0,0,,24,24,
S8,38,932,17.3,18.52,58,18.58,15.4,14.5,169002,94129,3,0.5,12,9,11,2,11,11,4000,14.7,399,399,6.32,0.291,17586,49.83,179.589,6.611,1763,100.25,81.97,72.64,72.64,0,0,0,,23,23,-27.95
S8,38,933,17.8,18.61,58.1,18.61,15.4,14.5,169002,94129,2,0.5,12,5,12,2,12,12,4100,14.7,409,409,4.439,-0.005,17560,49.83,179.583,4.434,1734,98.747,82.33,72.53,72.53,0,0,0,,23,23,-25.75
S8,38,934,17.1,18.13,56.9,18.22,15.4,14.5,169002,94129,2,0.5,14,5,13,2,12,13,4000,14.7,410,410,5.718,0.538,16581,49.83,180.277,6.256,1686,101.683,81.6,71.74,71.74,0,0,0,,24,24,-21.93
S8,38,935,15.9,16.78,52.9,16.94,15.4,14.5,169002,94129,3,0.5,30,10,15,1.5,14,15,4000,14.7,366,366,5.136,0.938,13255,49.83,183.13,6.074,1454,109.694,70.42,55.83,55.83,0,0,0,,23,23,-12.61
S8,38,936,15.7,16.57,52,16.65,13.6,14.9,169002,94129,3,0.5,20,10,0,1,0,14,2000,13.9,361,361,5.218,0.534,12433,49.83,183.768,5.752,1488,119.681,63.27,52.55,52.55,0,0,0,,23,23,-13.81
S8,38,937,15.4,16.46,52.1,16.69,13.64,14.9,169002,94129,2,0.5,16,6,15,1,14,15,2000,13.9,370,370,6.239,1.366,12487,49.83,183.691,7.605,1521,121.807,66.89,55.05,55.05,0,0,0,,24,24,-11.05
S8,38,938,15.3,16.04,48,15.37,15.1,15.1,169800,94129,4,1,15,12,15,1.5,14,14,800,14.7,353,353,4.521,-4.358,12933,49.83,169.267,0.163,471,36.418,64.48,50.35,15.92,0,0,34.43,,23,23,-12.26
S8,38,939,9.9,11.36,34,10.89,15.1,15.1,169800,94129,1,0.2,30,3,5,0.1,5,6,16,14.7,165,153,13.629,-4.28,5500,49.83,140.528,9.349,0,0,26.27,0,0,0,0,11.98,,15.5,24,
S8,38,947,9.8,11,30,9.61,14.6,14.6,165071,88644,4,1,20,11,3,0.5,4,2,500,14.45,83.5,78,13.01,-14.488,3970,46.926,176.952,-1.478,772,194.458,16.16,5.62,0,0,0,5.62,,8,24,
S8,38,948,16.5,17.17,41.5,13.29,13.45,13.9,151281,88644,3,1,20,10,2,1,1,4,25,13.45,380,379,5.236,-29.215,10700,46.926,175.538,-23.979,578,54.019,57.3,2.94,0,0,0,43.2,,23,24,-19.08
S8,38,950,11.1,16.09,43,13.77,14,14,156420,93820,3,1,14,10,2,1,1,2,1000,13.85,72,51,36.305,-16.809,7113,49.666,230.136,19.496,1300,182.764,20.28,7.53,0,0,0,7.53,,4.6,24,
S8,38,951,17.9,18.92,60.2,19.28,15.06,13.55,158529,93820,2,1,22,5,2,1,4,2,2000,14.02,448,448,5.187,1.867,19968,49.666,174.279,7.054,2059,103.115,98.1,87,87,0,0,0,,25,25,-26.28
S8,38,952,18.3,19.2,61,19.54,15.06,13.55,158529,93820,3,1,19,8,2,1,1,2,2000,14.02,458,458,4.504,1.72,20591,49.666,177.281,6.224,1835,89.117,102.72,91.26,91.26,0,0,0,,25,25,-31.03
S8,38,953,17.9,18.96,62,19.86,15.06,13.55,158529,93820,4,2,17,12,3,2,2,2,4000,14.02,430,430,5.243,4.527,21800,49.666,172.037,9.77,1866,85.596,100.81,90.01,90.01,0,0,0,,24,24,-32.02
S8,38,954,17.4,18.6,61,19.54,15.06,13.55,158529,93820,4,1,13,12,10,1.5,14,11,4000,14.02,435,435,6.143,4.791,21585,49.666,177.271,10.934,1756,81.353,106.68,95.66,95.66,0,0,0,,25,25,-30.78
S8,38,955,17.2,18.48,60,19.22,15.06,13.55,158529,93820,3,1,13,8,12,1,10,13,4000,14.03,431,431,6.453,3.83,21512,49.666,182.075,10.283,1914,88.974,108.59,97.92,97.92,0,0,0,,25,25,-27.21
S8,38,956,17.9,19,61,19.54,15.06,13.55,158529,93820,3,1,13,10,9,1,10,10,4000,14.03,430,430,5.543,2.744,21082,49.666,177.501,8.287,1816,86.14,100.54,89.81,89.81,0,0,0,,24,24,-32.31
S8,38,957,18,19.32,61,19.54,15.06,13.55,158529,93820,3,1,14,8,9,1,9,10,4000,14.02,451,451,6.552,1.106,20709,49.666,177.507,7.658,1941,93.727,102.44,91.9,91.9,0,0,0,,25,25,-32.95
S8,38,958,17,18.32,60,19.22,15.06,13.55,158529,93820,6,2,15,25,9,2.5,10,10,2000,14.02,426,426,6.661,4.663,20992,49.666,177.096,11.324,1973,93.988,103.44,92.94,92.94,0,0,0,,25,25,
S8,38,959,17.8,18.96,60,19.22,15.06,13.55,158529,93820,3,1,22,8,7,1,7,5,4000,14.02,426,426,6.286,1.343,20311,49.666,176.403,7.629,1982,97.583,96.06,85.99,85.99,0,0,0,,24,24,-28.69
S8,38,960,17.4,18.92,60,19.22,15.06,13.55,158529,93820,3,1,24,10,10,1,9,9,1000,14.02,436,436,7.702,1.54,19745,49.666,177.868,9.242,1889,95.67,99.51,87.8,87.8,0,0,0,,25,25,-29.4
S8,38,961,18.1,18.92,60,19.22,15.06,13.55,158529,93820,3,1,28,10,8,1,6,8,1000,14.02,434,434,4.34,1.556,19564,49.666,178.027,5.896,1964,100.388,95.66,83.59,83.59,0,0,0,,24,24,-28.55
S8,38,962,17.4,18.52,60,19.22,15.06,13.55,158529,93820,4,1,30,12,13,1.5,9,12,75,14.02,436,436,5.62,3.622,20304,49.666,177.778,9.242,1936,95.351,102.78,90.24,90.24,0,0,0,,25,25,-26.6
S8,38,963,17.2,18.42,59.4,19.02,13.85,13.85,151039,93820,3,1,29,8,9,0.5,8,10,50,13.7,412,412,6.57,3.191,19445,49.666,178.409,9.761,1755,90.255,94.28,83.26,83.26,0,0,0,,24,24,-25.16
S8,38,964,16.3,17.63,55,17.62,13.85,13.85,151039,93820,3,0.5,30,10,6,0.5,7,6,25,13.7,398,391,7.568,-0.057,16143,49.666,183.542,7.511,1982,122.778,83.25,71.11,48,0,23.11,0,,24,25,-20.63
S8,38,965,15.3,20.5,47.9,15.34,13.75,13.85,152202,94861,3,0.5,31,8,5,0.5,6,5,1000,13.6,79,61,34.222,-33.629,16992,50.217,133.298,0.593,1771,104.226,25.45,9.06,3.58,0,5.48,0,,4,24,
S8,38,966,16.8,17.5,56,17.94,13.75,13.85,152202,94861,3,0.5,31,8,10,0.5,10,11,200,13.6,402,402,4.182,2.425,18056,50.217,175.565,6.607,1886,104.453,86.32,76.08,76.08,0,0,0,,24,24,-18.36
S8,38,967,15.5,16.88,56,17.94,13.75,13.85,152202,94861,6,2,30,25,11,2,10,10,250,13.6,373,373,7.433,5.91,17678,50.217,179.885,13.343,1893,107.082,86.64,76.32,76.32,0,0,0,,24,24,
S8,38,968,15.8,17.08,57,18.26,13.75,13.85,151908,94861,5,1,30,20,10,1,9,10,55,13.6,378,378,7.302,6.42,18458,50.217,179.936,13.722,1813,98.223,89.95,79.71,79.71,0,0,0,,24,24,
S8,38,969,13.7,16.12,53.4,17.1,13.75,13.85,151908,94861,2,0.5,30,5,8,0.5,6,5,20,13.6,239,226,14.174,5.736,14329,50.217,306.224,19.91,1613,112.569,85.41,0,61.61,0,10.79,0,,16.5,24,
S8,39,970,14.7,14.74,47,15.05,11.5,12.8,128443,68238,3,1,30,10,5,1,6,5,100,11.8,110,84,0,2.099,10210,36.124,175.267,2.099,1285,125.857,26.15,14.01,10.2,0,0,0,,5.7,24,
S8,39,971,13.1,13.12,40,12.81,11.5,12.8,128443,68238,5,1,30,20,6,1,5,6,60,11.8,327,327,0.312,-2.412,6181,36.124,197.055,-2.1,838,135.577,41.61,30.45,30.45,0,0,0,,25,25,
S8,39,972,12.3,12.25,45,14.41,11.6,12.7,126940,68242,5,1,30,18,11,1,9,9,45,11.8,294,294,0,15.001,11218,36.126,154.142,15.001,1394,124.265,53.27,41.5,20,0,21.5,0,,24,24,
S8,39,973,12.6,23.14,40,12.81,11.5,12.7,126940,68242,3,0.5,30,8,6,0.5,8,6,14,11.8,82,44,82.522,-80.649,5664,36.126,279.459,1.873,1394,246.116,22.31,0,0,0,5.54,0,,3.5,24,
S8,39,975,17,17.55,55,17.62,10.8,12.05,118066,59385,4,1,30,12,13,1,10,14,40,11.08,295,284,3.06,0.397,16391,31.437,177.73,3.457,1717,104.753,62.08,48.65,42.69,0,5.96,0,,16.7,24,
S8,39,976,16.4,17.95,58,18.58,10.8,12.05,118066,59385,3,1,30,7,8,0.5,8,8,30,11.08,377,344,8.457,3.359,3048,31.437,846.144,11.816,516,169.291,69.46,3.74,46.21,0,7.95,0,,21,24,
S8,39,978,17.5,19.11,56,17.94,11.5,11.9,122022,63509,4,1,30,15,9,1,8,10,1000,11.3,259,236,9.088,-6.557,21003,33.62,143.472,2.531,2024,96.367,55.85,40.68,40.68,0,0,0,,13.5,24,
S8,39,979,17.9,17.87,58,18.58,11.5,11.9,122022,63509,5,2,31,18,11,2,11,10,122,11.3,411,411,0,3.801,17463,33.62,183.095,3.801,1740,99.639,84.88,73.54,73.54,0,0,0,,23,23,
S8,39,980,13.8,15.3,43,13.77,11.5,11.9,122022,63509,3,0.5,30,10,7,0.5,5,6,18,11.3,257,232,10.804,-11.08,9211,33.62,197.099,-0.276,1100,119.422,47.39,0,11.96,0,18.54,0,,16.8,24,
S8,39,981,10.6,10.59,35.6,11.4,11.7,12.25,126020,66660,5,1,27,18,4,1,6,4,25,11.65,44,18,0,7.139,5769,35.288,215.146,7.139,900,156.006,20,0,0,0,2.11,0,,1.7,24,
