PK,SK,ship,day,date,stw_raw,stw_corrected,baseline_stw,speed_loss_pct,timestamp
SHIP#S23,DAY#1760,S23,1760,2024-10-26T00:00:00,11.58,11.57,15.48,-25.23,1729872000
SHIP#S23,DAY#1761,S23,1761,2024-10-27T00:00:00,10.13,10.15,15.48,-34.44,1729958400
SHIP#S23,DAY#1762,S23,1762,2024-10-28T00:00:00,10.33,9.79,15.48,-36.73,1730044800
SHIP#S23,DAY#1763,S23,1763,2024-10-29T00:00:00,10.52,10.68,15.48,-30.98,1730131200
SHIP#S23,DAY#1764,S23,1764,2024-10-30T00:00:00,10.5,10.51,15.48,-32.07,1730217600
SHIP#S23,DAY#1765,S23,1765,2024-10-31T00:00:00,10.38,10.39,15.48,-32.85,1730304000
SHIP#S23,DAY#1769,S23,1769,2024-11-04T00:00:00,16.32,16.6,15.48,7.22,1730649600
SHIP#S23,DAY#1770,S23,1770,2024-11-05T00:00:00,18.21,18.36,15.48,18.63,1730736000
SHIP#S23,DAY#1779,S23,1779,2024-11-14T00:00:00,10.46,11.18,15.48,-27.74,1731513600
SHIP#S23,DAY#1786,S23,1786,2024-11-21T00:00:00,11.33,11.38,15.48,-26.46,1732118400
SHIP#S23,DAY#1787,S23,1787,2024-11-22T00:00:00,12.38,12.26,15.48,-20.82,1732204800
SHIP#S23,DAY#1791,S23,1791,2024-11-26T00:00:00,16.79,16.59,15.48,7.2,1732550400
SHIP#S23,DAY#1796,S23,1796,2024-12-01T00:00:00,17.0,16.34,15.48,5.55,1732982400
SHIP#S23,DAY#1797,S23,1797,2024-12-02T00:00:00,17.24,16.91,15.48,9.23,1733068800
SHIP#S23,DAY#1798,S23,1798,2024-12-03T00:00:00,17.75,17.19,15.48,11.08,1733155200
SHIP#S23,DAY#1799,S23,1799,2024-12-04T00:00:00,17.0,16.24,15.48,4.95,1733241600
SHIP#S23,DAY#1800,S23,1800,2024-12-05T00:00:00,17.04,16.96,15.48,9.61,1733328000
SHIP#S23,DAY#1801,S23,1801,2024-12-06T00:00:00,16.92,16.6,15.48,7.25,1733414400
SHIP#S23,DAY#1802,S23,1802,2024-12-07T00:00:00,17.75,17.32,15.48,11.93,1733500800
SHIP#S23,DAY#1803,S23,1803,2024-12-08T00:00:00,18.0,17.71,15.48,14.39,1733587200
SHIP#S23,DAY#1808,S23,1808,2024-12-13T00:00:00,16.68,16.53,15.48,6.82,1734019200
SHIP#S23,DAY#1809,S23,1809,2024-12-14T00:00:00,16.79,16.47,15.48,6.4,1734105600
SHIP#S23,DAY#1810,S23,1810,2024-12-15T00:00:00,17.79,17.18,15.48,11.01,1734192000
SHIP#S23,DAY#1811,S23,1811,2024-12-16T00:00:00,18.0,17.59,15.48,13.66,1734278400
SHIP#S23,DAY#1812,S23,1812,2024-12-17T00:00:00,18.08,17.57,15.48,13.53,1734364800
SHIP#S23,DAY#1813,S23,1813,2024-12-18T00:00:00,18.04,17.58,15.48,13.56,1734451200
SHIP#S23,DAY#1814,S23,1814,2024-12-19T00:00:00,18.04,17.52,15.48,13.18,1734537600
SHIP#S23,DAY#1815,S23,1815,2024-12-20T00:00:00,18.42,17.84,15.48,15.24,1734624000
SHIP#S23,DAY#1816,S23,1816,2024-12-21T00:00:00,18.33,17.68,15.48,14.24,1734710400
SHIP#S23,DAY#1817,S23,1817,2024-12-22T00:00:00,17.88,17.93,15.48,15.86,1734796800
SHIP#S23,DAY#1819,S23,1819,2024-12-24T00:00:00,18.13,18.13,15.48,17.12,1734969600
SHIP#S23,DAY#1820,S23,1820,2024-12-25T00:00:00,18.08,17.89,15.48,15.61,1735056000
SHIP#S23,DAY#1822,S23,1822,2024-12-27T00:00:00,18.29,18.12,15.48,17.08,1735228800
SHIP#S23,DAY#1823,S23,1823,2024-12-28T00:00:00,18.54,18.37,15.48,18.69,1735315200
SHIP#S23,DAY#1824,S23,1824,2024-12-29T00:00:00,18.79,18.64,15.48,20.4,1735401600
SHIP#S23,DAY#1825,S23,1825,2024-12-30T00:00:00,18.33,18.39,15.48,18.83,1735488000
SHIP#S9,DAY#8,S9,8,2020-01-09T00:00:00,14.46,15.16,14.69,3.23,1578499200
SHIP#S9,DAY#32,S9,32,2020-02-02T00:00:00,18.17,17.97,14.69,22.35,1580572800
SHIP#S9,DAY#32,S9,32,2020-02-02T00:00:00,17.74,18.13,14.69,23.44,1580572800
SHIP#S9,DAY#35,S9,35,2020-02-05T00:00:00,17.78,17.77,14.69,20.99,1580832000
SHIP#S9,DAY#51,S9,51,2020-02-21T00:00:00,4.92,5.58,14.69,-62.05,1582214400
SHIP#S9,DAY#52,S9,52,2020-02-22T00:00:00,1.17,1.78,14.69,-87.92,1582300800
SHIP#S9,DAY#62,S9,62,2020-03-03T00:00:00,16.0,16.36,14.69,11.39,1583164800
SHIP#S9,DAY#63,S9,63,2020-03-04T00:00:00,12.61,12.76,14.69,-13.11,1583251200
SHIP#S9,DAY#66,S9,66,2020-03-07T00:00:00,15.21,15.38,14.69,4.67,1583510400
SHIP#S9,DAY#68,S9,68,2020-03-09T00:00:00,15.54,15.41,14.69,4.94,1583683200
SHIP#S9,DAY#71,S9,71,2020-03-12T00:00:00,13.68,13.45,14.69,-8.47,1583942400
SHIP#S9,DAY#72,S9,72,2020-03-13T00:00:00,14.08,14.23,14.69,-3.1,1584028800
SHIP#S9,DAY#73,S9,73,2020-03-14T00:00:00,14.29,14.43,14.69,-1.73,1584115200
SHIP#S9,DAY#74,S9,74,2020-03-15T00:00:00,14.08,13.84,14.69,-5.78,1584201600
SHIP#S9,DAY#75,S9,75,2020-03-16T00:00:00,14.32,14.07,14.69,-4.18,1584288000
SHIP#S9,DAY#76,S9,76,2020-03-17T00:00:00,14.21,13.87,14.69,-5.61,1584374400
SHIP#S9,DAY#77,S9,77,2020-03-18T00:00:00,14.25,13.9,14.69,-5.34,1584460800
SHIP#S9,DAY#78,S9,78,2020-03-19T00:00:00,14.54,14.2,14.69,-3.33,1584547200
SHIP#S9,DAY#79,S9,79,2020-03-20T00:00:00,15.32,14.88,14.69,1.33,1584633600
SHIP#S9,DAY#80,S9,80,2020-03-21T00:00:00,13.58,13.13,14.69,-10.58,1584720000
SHIP#S9,DAY#83,S9,83,2020-03-24T00:00:00,11.58,11.53,14.69,-21.48,1584979200
SHIP#S9,DAY#92,S9,92,2020-04-02T00:00:00,16.75,17.38,14.69,18.31,1585756800
SHIP#S9,DAY#93,S9,93,2020-04-03T00:00:00,13.75,13.82,14.69,-5.95,1585843200
SHIP#S9,DAY#101,S9,101,2020-04-11T00:00:00,11.67,12.13,14.69,-17.42,1586534400
SHIP#S9,DAY#105,S9,105,2020-04-15T00:00:00,10.8,11.38,14.69,-22.55,1586880000
SHIP#S9,DAY#108,S9,108,2020-04-18T00:00:00,14.23,14.1,14.69,-4.01,1587139200
SHIP#S9,DAY#110,S9,110,2020-04-20T00:00:00,12.96,12.66,14.69,-13.78,1587312000
SHIP#S9,DAY#111,S9,111,2020-04-21T00:00:00,12.92,13.46,14.69,-8.39,1587398400
SHIP#S9,DAY#112,S9,112,2020-04-22T00:00:00,12.67,12.92,14.69,-12.06,1587484800
SHIP#S9,DAY#113,S9,113,2020-04-23T00:00:00,13.0,13.35,14.69,-9.11,1587571200
SHIP#S9,DAY#114,S9,114,2020-04-24T00:00:00,12.96,13.4,14.69,-8.77,1587657600
SHIP#S9,DAY#116,S9,116,2020-04-26T00:00:00,13.13,13.66,14.69,-7.01,1587830400
SHIP#S9,DAY#117,S9,117,2020-04-27T00:00:00,13.33,13.48,14.69,-8.2,1587916800
SHIP#S9,DAY#118,S9,118,2020-04-28T00:00:00,13.42,13.56,14.69,-7.68,1588003200
SHIP#S9,DAY#119,S9,119,2020-04-29T00:00:00,13.17,13.3,14.69,-9.49,1588089600
SHIP#S9,DAY#120,S9,120,2020-04-30T00:00:00,13.04,13.57,14.69,-7.62,1588176000
SHIP#S9,DAY#121,S9,121,2020-05-01T00:00:00,15.57,15.73,14.69,7.09,1588262400
SHIP#S9,DAY#125,S9,125,2020-05-05T00:00:00,13.54,13.49,14.69,-8.14,1588608000
SHIP#S9,DAY#126,S9,126,2020-05-06T00:00:00,13.0,13.4,14.69,-8.75,1588694400
SHIP#S9,DAY#131,S9,131,2020-05-11T00:00:00,10.58,11.25,14.69,-23.42,1589126400
SHIP#S9,DAY#153,S9,153,2020-06-02T00:00:00,15.63,15.39,14.69,4.77,1591027200
SHIP#S9,DAY#164,S9,164,2020-06-13T00:00:00,16.46,16.26,14.69,10.71,1591977600
SHIP#S9,DAY#166,S9,166,2020-06-15T00:00:00,16.64,16.58,14.69,12.83,1592150400
SHIP#S9,DAY#167,S9,167,2020-06-16T00:00:00,16.67,16.21,14.69,10.38,1592236800
SHIP#S9,DAY#177,S9,177,2020-06-26T00:00:00,12.46,12.1,14.69,-17.62,1593100800
SHIP#S9,DAY#186,S9,186,2020-07-05T00:00:00,11.33,11.3,14.69,-23.09,1593878400
SHIP#S9,DAY#187,S9,187,2020-07-06T00:00:00,11.17,11.13,14.69,-24.2,1593964800
SHIP#S9,DAY#192,S9,192,2020-07-11T00:00:00,11.92,12.21,14.69,-16.91,1594396800
SHIP#S9,DAY#194,S9,194,2020-07-13T00:00:00,16.78,16.41,14.69,11.71,1594569600
SHIP#S9,DAY#200,S9,200,2020-07-19T00:00:00,16.57,16.92,14.69,15.16,1595088000
SHIP#S9,DAY#202,S9,202,2020-07-21T00:00:00,16.38,16.75,14.69,14.06,1595260800
SHIP#S9,DAY#203,S9,203,2020-07-22T00:00:00,11.78,11.97,14.69,-18.51,1595347200
SHIP#S9,DAY#204,S9,204,2020-07-23T00:00:00,12.04,11.96,14.69,-18.62,1595433600
SHIP#S9,DAY#208,S9,208,2020-07-27T00:00:00,17.92,17.87,14.69,21.62,1595779200
SHIP#S9,DAY#209,S9,209,2020-07-28T00:00:00,18.0,17.92,14.69,22.02,1595865600
SHIP#S9,DAY#210,S9,210,2020-07-29T00:00:00,15.87,15.72,14.69,7.03,1595952000
SHIP#S9,DAY#225,S9,225,2020-08-13T00:00:00,17.04,17.53,14.69,19.32,1597248000
SHIP#S9,DAY#243,S9,243,2020-08-31T00:00:00,15.96,15.44,14.69,5.14,1598803200
SHIP#S9,DAY#263,S9,263,2020-09-20T00:00:00,11.92,12.18,14.69,-17.1,1600531200
SHIP#S9,DAY#269,S9,269,2020-09-26T00:00:00,11.61,11.46,14.69,-21.99,1601049600
SHIP#S9,DAY#272,S9,272,2020-09-29T00:00:00,16.83,16.52,14.69,12.49,1601308800
SHIP#S9,DAY#273,S9,273,2020-09-30T00:00:00,17.78,17.82,14.69,21.33,1601395200
SHIP#S9,DAY#274,S9,274,2020-10-01T00:00:00,17.58,17.69,14.69,20.44,1601481600
SHIP#S9,DAY#275,S9,275,2020-10-02T00:00:00,17.87,18.02,14.69,22.69,1601568000
SHIP#S9,DAY#276,S9,276,2020-10-03T00:00:00,17.88,17.91,14.69,21.9,1601654400
SHIP#S9,DAY#280,S9,280,2020-10-07T00:00:00,17.87,18.05,14.69,22.89,1602000000
SHIP#S9,DAY#284,S9,284,2020-10-11T00:00:00,17.42,17.45,14.69,18.79,1602345600
SHIP#S9,DAY#298,S9,298,2020-10-25T00:00:00,13.04,13.55,14.69,-7.72,1603555200
SHIP#S9,DAY#301,S9,301,2020-10-28T00:00:00,17.46,17.75,14.69,20.82,1603814400
SHIP#S9,DAY#302,S9,302,2020-10-29T00:00:00,17.0,16.76,14.69,14.12,1603900800
SHIP#S9,DAY#306,S9,306,2020-11-02T00:00:00,16.36,15.7,14.69,6.89,1604246400
SHIP#S9,DAY#307,S9,307,2020-11-03T00:00:00,16.21,15.62,14.69,6.35,1604332800
SHIP#S9,DAY#310,S9,310,2020-11-06T00:00:00,17.76,17.38,14.69,18.29,1604592000
SHIP#S9,DAY#311,S9,311,2020-11-07T00:00:00,17.67,17.14,14.69,16.69,1604678400
SHIP#S9,DAY#312,S9,312,2020-11-08T00:00:00,17.64,17.11,14.69,16.48,1604764800
SHIP#S9,DAY#313,S9,313,2020-11-09T00:00:00,18.08,17.55,14.69,19.48,1604851200
SHIP#S9,DAY#315,S9,315,2020-11-11T00:00:00,17.12,17.09,14.69,16.32,1605024000
SHIP#S9,DAY#340,S9,340,2020-12-06T00:00:00,11.38,11.7,14.69,-20.39,1607184000
SHIP#S9,DAY#346,S9,346,2020-12-12T00:00:00,16.83,16.79,14.69,14.33,1607702400
SHIP#S9,DAY#350,S9,350,2020-12-16T00:00:00,13.7,13.63,14.69,-7.2,1608048000
SHIP#S9,DAY#351,S9,351,2020-12-17T00:00:00,12.58,12.31,14.69,-16.18,1608134400
SHIP#S9,DAY#352,S9,352,2020-12-18T00:00:00,11.3,11.23,14.69,-23.53,1608220800
SHIP#S9,DAY#353,S9,353,2020-12-19T00:00:00,11.42,11.12,14.69,-24.28,1608307200
SHIP#S9,DAY#354,S9,354,2020-12-20T00:00:00,11.48,10.98,14.69,-25.22,1608393600
SHIP#S9,DAY#355,S9,355,2020-12-21T00:00:00,11.0,10.4,14.69,-29.2,1608480000
SHIP#S9,DAY#356,S9,356,2020-12-22T00:00:00,11.42,10.85,14.69,-26.14,1608566400
SHIP#S9,DAY#357,S9,357,2020-12-23T00:00:00,10.91,10.4,14.69,-29.19,1608652800
SHIP#S9,DAY#358,S9,358,2020-12-24T00:00:00,12.67,12.58,14.69,-14.38,1608739200
SHIP#S9,DAY#359,S9,359,2020-12-25T00:00:00,11.54,11.27,14.69,-23.26,1608825600
SHIP#S9,DAY#360,S9,360,2020-12-26T00:00:00,10.74,10.65,14.69,-27.52,1608912000
SHIP#S9,DAY#363,S9,363,2020-12-29T00:00:00,10.33,10.13,14.69,-31.01,1609171200
SHIP#S9,DAY#366,S9,366,2021-01-01T00:00:00,12.58,13.07,14.69,-11.01,1609430400
SHIP#S9,DAY#368,S9,368,2021-01-03T00:00:00,10.88,10.99,14.69,-25.2,1609603200
SHIP#S9,DAY#369,S9,369,2021-01-04T00:00:00,10.71,10.89,14.69,-25.9,1609689600
SHIP#S9,DAY#370,S9,370,2021-01-05T00:00:00,10.79,11.08,14.69,-24.6,1609776000
SHIP#S9,DAY#372,S9,372,2021-01-07T00:00:00,10.22,10.61,14.69,-27.81,1609948800
SHIP#S9,DAY#377,S9,377,2021-01-12T00:00:00,11.13,11.35,14.69,-22.72,1610380800
SHIP#S9,DAY#378,S9,378,2021-01-13T00:00:00,10.96,11.7,14.69,-20.37,1610467200
SHIP#S9,DAY#379,S9,379,2021-01-14T00:00:00,11.13,11.47,14.69,-21.95,1610553600
SHIP#S9,DAY#391,S9,391,2021-01-26T00:00:00,17.5,18.07,14.69,23.01,1611590400
SHIP#S9,DAY#395,S9,395,2021-01-30T00:00:00,18.42,18.51,14.69,25.99,1611936000
SHIP#S9,DAY#399,S9,399,2021-02-03T00:00:00,13.13,12.84,14.69,-12.57,1612281600
SHIP#S9,DAY#400,S9,400,2021-02-04T00:00:00,13.16,12.59,14.69,-14.29,1612368000
SHIP#S9,DAY#401,S9,401,2021-02-05T00:00:00,13.42,13.05,14.69,-11.16,1612454400
SHIP#S9,DAY#402,S9,402,2021-02-06T00:00:00,12.88,12.31,14.69,-16.2,1612540800
SHIP#S9,DAY#404,S9,404,2021-02-08T00:00:00,13.54,12.97,14.69,-11.71,1612713600
SHIP#S9,DAY#405,S9,405,2021-02-09T00:00:00,14.52,14.18,14.69,-3.47,1612800000
SHIP#S9,DAY#406,S9,406,2021-02-10T00:00:00,13.54,13.41,14.69,-8.71,1612886400
SHIP#S9,DAY#407,S9,407,2021-02-11T00:00:00,14.2,13.73,14.69,-6.55,1612972800
SHIP#S9,DAY#408,S9,408,2021-02-12T00:00:00,14.25,13.55,14.69,-7.78,1613059200
SHIP#S9,DAY#410,S9,410,2021-02-14T00:00:00,13.04,12.53,14.69,-14.7,1613232000
SHIP#S9,DAY#411,S9,411,2021-02-15T00:00:00,12.58,12.55,14.69,-14.57,1613318400
SHIP#S9,DAY#412,S9,412,2021-02-16T00:00:00,12.13,11.85,14.69,-19.33,1613404800
SHIP#S9,DAY#421,S9,421,2021-02-25T00:00:00,15.39,15.51,14.69,5.58,1614182400
SHIP#S9,DAY#422,S9,422,2021-02-26T00:00:00,14.29,14.37,14.69,-2.19,1614268800
SHIP#S9,DAY#432,S9,432,2021-03-08T00:00:00,16.17,16.32,14.69,11.06,1615132800
SHIP#S9,DAY#439,S9,439,2021-03-15T00:00:00,11.61,11.72,14.69,-20.18,1615737600
SHIP#S9,DAY#444,S9,444,2021-03-20T00:00:00,16.5,16.25,14.69,10.59,1616169600
SHIP#S9,DAY#444,S9,444,2021-03-20T00:00:00,16.13,15.89,14.69,8.17,1616169600
SHIP#S9,DAY#445,S9,445,2021-03-21T00:00:00,17.17,16.82,14.69,14.54,1616256000
SHIP#S9,DAY#446,S9,446,2021-03-22T00:00:00,16.5,16.12,14.69,9.77,1616342400
SHIP#S9,DAY#447,S9,447,2021-03-23T00:00:00,16.26,15.66,14.69,6.57,1616428800
SHIP#S9,DAY#448,S9,448,2021-03-24T00:00:00,16.13,15.5,14.69,5.48,1616515200
SHIP#S9,DAY#449,S9,449,2021-03-25T00:00:00,16.57,16.35,14.69,11.3,1616601600
SHIP#S9,DAY#450,S9,450,2021-03-26T00:00:00,16.33,15.53,14.69,5.75,1616688000
SHIP#S9,DAY#451,S9,451,2021-03-27T00:00:00,16.17,15.54,14.69,5.75,1616774400
SHIP#S9,DAY#452,S9,452,2021-03-28T00:00:00,15.67,15.24,14.69,3.76,1616860800
SHIP#S9,DAY#453,S9,453,2021-03-29T00:00:00,12.35,11.94,14.69,-18.74,1616947200
SHIP#S9,DAY#454,S9,454,2021-03-30T00:00:00,11.88,11.66,14.69,-20.62,1617033600
SHIP#S9,DAY#457,S9,457,2021-04-02T00:00:00,17.33,17.3,14.69,17.79,1617292800
SHIP#S9,DAY#458,S9,458,2021-04-03T00:00:00,17.13,16.66,14.69,13.4,1617379200
SHIP#S9,DAY#459,S9,459,2021-04-04T00:00:00,14.63,14.63,14.69,-0.44,1617465600
SHIP#S9,DAY#460,S9,460,2021-04-05T00:00:00,13.46,13.49,14.69,-8.17,1617552000
SHIP#S9,DAY#472,S9,472,2021-04-17T00:00:00,18.13,18.42,14.69,25.39,1618588800
SHIP#S9,DAY#473,S9,473,2021-04-18T00:00:00,16.87,16.91,14.69,15.08,1618675200
SHIP#S9,DAY#475,S9,475,2021-04-20T00:00:00,16.67,16.44,14.69,11.93,1618848000
SHIP#S9,DAY#476,S9,476,2021-04-21T00:00:00,17.71,17.07,14.69,16.19,1618934400
SHIP#S9,DAY#477,S9,477,2021-04-22T00:00:00,17.08,16.49,14.69,12.26,1619020800
SHIP#S9,DAY#480,S9,480,2021-04-25T00:00:00,16.04,14.99,14.69,2.03,1619280000
SHIP#S9,DAY#481,S9,481,2021-04-26T00:00:00,16.32,15.3,14.69,4.14,1619366400
SHIP#S9,DAY#482,S9,482,2021-04-27T00:00:00,16.17,15.12,14.69,2.91,1619452800
SHIP#S9,DAY#483,S9,483,2021-04-28T00:00:00,16.2,15.06,14.69,2.5,1619539200
SHIP#S9,DAY#484,S9,484,2021-04-29T00:00:00,15.83,14.88,14.69,1.28,1619625600
SHIP#S9,DAY#485,S9,485,2021-04-30T00:00:00,15.84,14.92,14.69,1.6,1619712000
SHIP#S9,DAY#486,S9,486,2021-05-01T00:00:00,16.0,15.38,14.69,4.73,1619798400
SHIP#S9,DAY#487,S9,487,2021-05-02T00:00:00,15.64,15.01,14.69,2.18,1619884800
SHIP#S9,DAY#488,S9,488,2021-05-03T00:00:00,14.88,14.11,14.69,-3.93,1619971200
SHIP#S9,DAY#490,S9,490,2021-05-05T00:00:00,12.4,11.96,14.69,-18.57,1620144000
SHIP#S9,DAY#494,S9,494,2021-05-09T00:00:00,11.58,11.56,14.69,-21.34,1620489600
SHIP#S9,DAY#510,S9,510,2021-05-25T00:00:00,11.46,11.42,14.69,-22.24,1621872000
SHIP#S9,DAY#511,S9,511,2021-05-26T00:00:00,10.21,10.65,14.69,-27.52,1621958400
SHIP#S9,DAY#523,S9,523,2021-06-07T00:00:00,11.38,10.54,14.69,-28.27,1622995200
SHIP#S9,DAY#524,S9,524,2021-06-08T00:00:00,11.3,10.43,14.69,-29.01,1623081600
SHIP#S9,DAY#524,S9,524,2021-06-08T00:00:00,11.25,10.38,14.69,-29.36,1623081600
SHIP#S9,DAY#525,S9,525,2021-06-09T00:00:00,11.46,11.29,14.69,-23.13,1623168000
SHIP#S9,DAY#529,S9,529,2021-06-13T00:00:00,11.25,11.34,14.69,-22.8,1623513600
SHIP#S9,DAY#530,S9,530,2021-06-14T00:00:00,11.52,11.76,14.69,-19.91,1623600000
SHIP#S9,DAY#531,S9,531,2021-06-15T00:00:00,11.71,11.91,14.69,-18.92,1623686400
SHIP#S9,DAY#532,S9,532,2021-06-16T00:00:00,11.96,12.07,14.69,-17.82,1623772800
SHIP#S9,DAY#533,S9,533,2021-06-17T00:00:00,11.75,11.99,14.69,-18.4,1623859200
SHIP#S9,DAY#534,S9,534,2021-06-18T00:00:00,11.78,12.02,14.69,-18.19,1623945600
SHIP#S9,DAY#535,S9,535,2021-06-19T00:00:00,11.25,10.88,14.69,-25.92,1624032000
SHIP#S9,DAY#542,S9,542,2021-06-26T00:00:00,16.58,16.43,14.69,11.84,1624636800
SHIP#S9,DAY#543,S9,543,2021-06-27T00:00:00,16.5,16.28,14.69,10.82,1624723200
SHIP#S9,DAY#546,S9,546,2021-06-30T00:00:00,16.17,16.92,14.69,15.21,1624982400
SHIP#S9,DAY#557,S9,557,2021-07-11T00:00:00,18.0,18.26,14.69,24.32,1625932800
SHIP#S9,DAY#558,S9,558,2021-07-12T00:00:00,11.96,11.71,14.69,-20.27,1626019200
SHIP#S9,DAY#565,S9,565,2021-07-19T00:00:00,17.48,16.47,14.69,12.14,1626624000
SHIP#S9,DAY#574,S9,574,2021-07-28T00:00:00,17.6,16.6,14.69,13.02,1627401600
SHIP#S9,DAY#575,S9,575,2021-07-29T00:00:00,14.58,13.86,14.69,-5.67,1627488000
SHIP#S9,DAY#583,S9,583,2021-08-06T00:00:00,13.08,12.67,14.69,-13.74,1628179200
SHIP#S9,DAY#593,S9,593,2021-08-16T00:00:00,21.38,21.36,14.69,45.39,1629043200
SHIP#S9,DAY#606,S9,606,2021-08-29T00:00:00,18.17,17.78,14.69,21.02,1630166400
SHIP#S9,DAY#607,S9,607,2021-08-30T00:00:00,18.58,18.54,14.69,26.21,1630252800
SHIP#S9,DAY#614,S9,614,2021-09-06T00:00:00,15.0,15.51,14.69,5.58,1630857600
SHIP#S9,DAY#615,S9,615,2021-09-07T00:00:00,11.79,11.15,14.69,-24.11,1630944000
SHIP#S9,DAY#616,S9,616,2021-09-08T00:00:00,14.67,14.35,14.69,-2.31,1631030400
SHIP#S9,DAY#622,S9,622,2021-09-14T00:00:00,18.21,18.05,14.69,22.89,1631548800
SHIP#S9,DAY#626,S9,626,2021-09-18T00:00:00,18.33,18.14,14.69,23.51,1631894400
SHIP#S9,DAY#627,S9,627,2021-09-19T00:00:00,19.09,19.27,14.69,31.21,1631980800
SHIP#S9,DAY#631,S9,631,2021-09-23T00:00:00,18.09,17.95,14.69,22.16,1632326400
SHIP#S9,DAY#635,S9,635,2021-09-27T00:00:00,14.78,14.21,14.69,-3.3,1632672000
SHIP#S9,DAY#636,S9,636,2021-09-28T00:00:00,15.35,15.16,14.69,3.17,1632758400
SHIP#S9,DAY#637,S9,637,2021-09-29T00:00:00,15.71,16.14,14.69,9.84,1632844800
SHIP#S9,DAY#638,S9,638,2021-09-30T00:00:00,14.78,14.63,14.69,-0.37,1632931200
SHIP#S9,DAY#639,S9,639,2021-10-01T00:00:00,13.17,13.18,14.69,-10.24,1633017600
SHIP#S9,DAY#643,S9,643,2021-10-05T00:00:00,17.83,17.88,14.69,21.68,1633363200
SHIP#S9,DAY#647,S9,647,2021-10-09T00:00:00,17.88,17.27,14.69,17.6,1633708800
SHIP#S9,DAY#648,S9,648,2021-10-10T00:00:00,17.08,16.95,14.69,15.35,1633795200
SHIP#S9,DAY#657,S9,657,2021-10-19T00:00:00,10.08,9.6,14.69,-34.65,1634572800
SHIP#S9,DAY#664,S9,664,2021-10-26T00:00:00,18.64,19.11,14.69,30.07,1635177600
SHIP#S9,DAY#670,S9,670,2021-11-01T00:00:00,17.92,18.82,14.69,28.13,1635696000
SHIP#S9,DAY#671,S9,671,2021-11-02T00:00:00,18.2,18.22,14.69,24.04,1635782400
SHIP#S9,DAY#672,S9,672,2021-11-03T00:00:00,18.13,17.93,14.69,22.03,1635868800
SHIP#S9,DAY#673,S9,673,2021-11-04T00:00:00,17.76,18.12,14.69,23.36,1635955200
SHIP#S9,DAY#675,S9,675,2021-11-06T00:00:00,17.42,17.56,14.69,19.51,1636128000
SHIP#S9,DAY#678,S9,678,2021-11-09T00:00:00,16.71,16.93,14.69,15.23,1636387200
SHIP#S9,DAY#680,S9,680,2021-11-11T00:00:00,12.46,11.76,14.69,-19.98,1636560000
SHIP#S9,DAY#681,S9,681,2021-11-12T00:00:00,4.63,3.96,14.69,-73.08,1636646400
SHIP#S9,DAY#682,S9,682,2021-11-13T00:00:00,7.96,7.66,14.69,-47.89,1636732800
SHIP#S9,DAY#712,S9,712,2021-12-13T00:00:00,13.17,12.84,14.69,-12.61,1639324800
SHIP#S9,DAY#713,S9,713,2021-12-14T00:00:00,11.96,11.84,14.69,-19.43,1639411200
SHIP#S9,DAY#714,S9,714,2021-12-15T00:00:00,12.0,11.55,14.69,-21.37,1639497600
SHIP#S9,DAY#717,S9,717,2021-12-18T00:00:00,16.88,15.98,14.69,8.77,1639756800
SHIP#S9,DAY#718,S9,718,2021-12-19T00:00:00,17.52,16.71,14.69,13.77,1639843200
SHIP#S9,DAY#719,S9,719,2021-12-20T00:00:00,17.67,16.96,14.69,15.47,1639929600
SHIP#S9,DAY#720,S9,720,2021-12-21T00:00:00,18.04,16.74,14.69,13.97,1640016000
SHIP#S9,DAY#721,S9,721,2021-12-22T00:00:00,18.17,17.96,14.69,22.25,1640102400
SHIP#S9,DAY#723,S9,723,2021-12-24T00:00:00,16.4,15.69,14.69,6.79,1640275200
SHIP#S9,DAY#724,S9,724,2021-12-25T00:00:00,18.25,17.33,14.69,17.96,1640361600
SHIP#S9,DAY#743,S9,743,2022-01-13T00:00:00,18.79,18.63,14.69,26.82,1642003200
SHIP#S9,DAY#747,S9,747,2022-01-17T00:00:00,16.96,16.83,14.69,14.6,1642348800
SHIP#S9,DAY#747,S9,747,2022-01-17T00:00:00,14.47,14.23,14.69,-3.1,1642348800
SHIP#S9,DAY#752,S9,752,2022-01-22T00:00:00,18.96,18.54,14.69,26.19,1642780800
SHIP#S9,DAY#779,S9,779,2022-02-18T00:00:00,17.05,16.97,14.69,15.5,1645113600
SHIP#S9,DAY#781,S9,781,2022-02-20T00:00:00,11.63,11.62,14.69,-20.9,1645286400
SHIP#S9,DAY#786,S9,786,2022-02-25T00:00:00,16.17,15.42,14.69,4.97,1645718400
SHIP#S9,DAY#787,S9,787,2022-02-26T00:00:00,16.68,15.96,14.69,8.65,1645804800
SHIP#S9,DAY#788,S9,788,2022-02-27T00:00:00,17.08,16.56,14.69,12.73,1645891200
SHIP#S9,DAY#790,S9,790,2022-03-01T00:00:00,17.0,16.28,14.69,10.86,1646064000
SHIP#S9,DAY#791,S9,791,2022-03-02T00:00:00,17.6,16.81,14.69,14.46,1646150400
SHIP#S9,DAY#792,S9,792,2022-03-03T00:00:00,17.64,17.22,14.69,17.21,1646236800
SHIP#S9,DAY#815,S9,815,2022-03-26T00:00:00,18.04,17.91,14.69,21.91,1648224000
