ship,noon_day,voyage,rpm,stw,daily_foc_vlsfo,expected_foc,speed_loss_pct,fuel_type,hours_full_speed,wind_scale,cargo_on_board,load_condition,maintenance_cycle
S23,74.0,21.0,54.1,16.75,56.1,17.12,2.16,HSHFO,24.0,3.0,50179.0,laden,0
S23,75.0,21.0,53.3,16.5,54.0,16.38,-0.73,HSHFO,24.0,4.0,50179.0,laden,0
S23,82.0,22.0,56.9,18.6,63.74,17.12,-8.64,HSHFO,25.0,4.0,65752.0,laden,0
S23,83.0,22.0,46.2,14.3,28.91,14.29,-0.07,HSHFO,22.0,4.0,65752.0,laden,0
S23,88.0,22.0,60.7,18.04,81.5,19.12,5.65,HSHFO,24.0,3.0,95584.0,laden,0
S23,92.0,22.0,64.5,18.9,97.15,20.04,5.69,HSHFO,25.0,4.0,95584.0,laden,0
S23,93.0,22.0,63.9,18.9,94.7,20.04,5.69,HSHFO,24.0,3.0,95584.0,laden,0
S23,95.0,22.0,62.8,19.0,90.72,19.12,0.63,HSHFO,25.0,3.0,95584.0,laden,0
S23,96.0,22.0,62.0,18.8,86.8,19.12,1.67,HSHFO,24.0,3.0,95584.0,laden,0
S23,97.0,22.0,61.0,18.6,81.89,19.12,2.72,HSHFO,25.0,4.0,95584.0,laden,0
S23,102.0,22.0,63.4,19.56,83.71,20.04,2.4,HSHFO,25.0,3.0,95584.0,laden,0
S23,105.0,22.0,62.1,19.08,80.2,19.12,0.21,HSHFO,24.0,4.0,95584.0,laden,0
S23,106.0,22.0,60.2,18.36,82.94,19.12,3.97,HSHFO,25.0,3.0,95584.0,laden,0
S23,114.0,22.0,41.0,11.96,25.6,12.79,6.49,HSHFO,24.0,4.0,95584.0,laden,0
S23,135.0,22.0,51.7,15.3,53.74,16.38,6.59,HSHFO,23.0,3.0,53401.0,laden,0
S23,142.0,22.0,60.9,19.39,88.8,19.12,-1.41,HSHFO,23.0,4.0,75829.0,laden,0
S23,144.0,22.0,60.1,18.95,87.86,19.12,0.89,HSHFO,23.0,4.0,75829.0,laden,0
S23,148.0,22.0,61.5,19.08,90.78,19.12,0.21,HSHFO,23.0,4.0,75829.0,laden,0
S23,148.0,22.0,61.5,19.08,90.78,19.12,0.21,HSHFO,23.0,4.0,75829.0,laden,0
S23,149.0,22.0,61.0,18.95,86.1,19.12,0.89,HSHFO,24.0,4.0,75829.0,laden,0
S23,150.0,22.0,56.7,17.6,71.69,17.12,-2.8,HSHFO,23.0,4.0,75829.0,laden,0
S23,153.0,22.0,61.2,19.3,86.0,19.12,-0.94,HSHFO,24.0,4.0,75829.0,laden,0
S23,154.0,22.0,63.5,19.65,98.71,20.04,1.95,HSHFO,23.0,4.0,75829.0,laden,0
S23,155.0,22.0,64.1,20.04,100.7,20.04,0.0,HSHFO,24.0,4.0,75829.0,laden,0
S23,157.0,22.0,60.7,19.17,86.19,19.12,-0.26,HSHFO,23.0,4.0,75829.0,laden,0
S23,160.0,22.0,58.7,18.54,80.5,18.5,-0.22,HSHFO,24.0,4.0,75829.0,laden,0
S23,161.0,22.0,57.8,17.7,77.43,18.5,4.32,HSHFO,23.0,3.0,75829.0,laden,0
S23,165.0,22.0,58.7,18.45,78.8,18.5,0.27,HSHFO,24.0,4.0,54015.0,laden,0
S23,166.0,22.0,57.9,18.41,78.7,18.5,0.49,HSHFO,24.0,3.0,54015.0,laden,0
S23,167.0,22.0,57.1,18.0,74.8,18.5,2.7,HSHFO,24.0,4.0,54015.0,laden,0
S23,176.0,23.0,37.6,10.5,25.0,12.3,14.63,HSHFO,24.0,4.0,73226.0,laden,0
S23,177.0,23.0,38.1,10.6,25.64,12.3,13.82,HSHFO,22.0,4.0,73226.0,laden,0
S23,183.0,23.0,37.6,11.1,23.67,12.3,9.76,HSHFO,22.0,3.0,90382.0,laden,0
S23,187.0,23.0,58.8,17.9,76.6,18.5,3.24,HSHFO,24.0,3.0,95814.0,laden,0
S23,198.0,23.0,53.4,15.8,62.21,16.38,3.54,HSHFO,25.0,4.0,95815.0,laden,0
S23,203.0,23.0,61.4,18.72,89.76,19.12,2.09,HSHFO,25.0,3.0,95815.0,laden,0
S23,204.0,23.0,61.4,18.79,89.1,19.12,1.73,HSHFO,24.0,4.0,95815.0,laden,0
S23,205.0,23.0,61.0,18.0,92.26,19.12,5.86,HSHFO,25.0,4.0,95815.0,laden,0
S23,206.0,23.0,61.0,18.58,89.8,19.12,2.82,HSHFO,24.0,3.0,95815.0,laden,0
S23,207.0,23.0,58.2,17.68,81.41,18.5,4.43,HSHFO,25.0,3.0,95815.0,laden,0
S23,208.0,23.0,57.3,17.6,76.6,18.5,4.86,HSHFO,24.0,3.0,95815.0,laden,0
S23,212.0,23.0,40.6,11.7,30.9,12.79,8.52,HSHFO,24.0,3.0,95815.0,laden,0
S23,213.0,23.0,38.8,10.6,15.51,12.3,13.82,LSMGO,24.0,3.0,95815.0,laden,0
S23,219.0,23.0,37.3,12.3,24.8,12.3,0.0,HSHFO,24.0,4.0,55365.0,laden,0
S23,235.0,23.0,55.9,17.0,70.7,17.12,0.7,HSHFO,24.0,4.0,73678.0,laden,0
S23,236.0,23.0,58.8,18.4,79.62,18.5,0.54,HSHFO,23.0,3.0,73678.0,laden,0
S23,237.0,23.0,61.4,19.5,86.7,19.12,-1.99,HSHFO,24.0,3.0,73678.0,laden,0
S23,239.0,23.0,61.8,19.5,86.9,19.12,-1.99,HSHFO,24.0,3.0,73678.0,laden,0
S23,241.0,23.0,59.1,19.0,79.9,18.5,-2.7,HSHFO,24.0,3.0,73678.0,laden,0
S23,242.0,23.0,59.4,18.5,79.83,18.5,0.0,HSHFO,23.0,3.0,73678.0,laden,0
S23,247.0,23.0,60.4,18.86,85.77,19.12,1.36,HSHFO,23.0,3.0,73678.0,laden,0
S23,248.0,23.0,60.4,18.7,86.7,19.12,2.2,HSHFO,24.0,3.0,73678.0,laden,0
S23,251.0,23.0,60.5,19.12,91.8,19.12,0.0,HSHFO,24.0,4.0,73678.0,laden,0
S23,252.0,23.0,59.6,18.9,82.64,18.5,-2.16,HSHFO,23.0,4.0,73678.0,laden,0
S23,255.0,23.0,42.9,13.2,36.63,13.33,0.98,HSHFO,23.0,4.0,73678.0,laden,0
S23,256.0,23.0,46.3,14.0,40.9,14.29,2.03,HSHFO,24.0,3.0,73678.0,laden,0
S23,259.0,23.0,63.3,19.8,101.5,20.04,1.2,HSHFO,24.0,3.0,56137.0,laden,0
S23,261.0,23.0,65.7,20.6,115.9,20.04,-2.79,HSHFO,24.0,3.0,56137.0,laden,0
S23,269.0,24.0,61.3,19.1,88.32,19.12,0.1,HSHFO,25.0,2.0,68686.0,laden,0
S23,276.0,24.0,62.6,18.72,91.39,19.12,2.09,HSHFO,25.0,3.0,98368.0,laden,0
S23,277.0,24.0,61.9,18.29,91.4,19.12,4.34,HSHFO,24.0,4.0,98368.0,laden,0
S23,280.0,24.0,61.6,18.04,92.06,19.12,5.65,HSHFO,25.0,4.0,98368.0,laden,0
S23,284.0,24.0,61.5,18.63,90.9,19.12,2.56,HSHFO,24.0,4.0,98368.0,laden,0
S23,285.0,24.0,61.7,18.88,90.14,19.12,1.26,HSHFO,25.0,4.0,98368.0,laden,0
S23,286.0,24.0,62.1,18.67,91.1,19.12,2.35,HSHFO,24.0,3.0,98368.0,laden,0
S23,290.0,24.0,60.6,18.44,87.65,19.12,3.56,HSHFO,25.0,3.0,98368.0,laden,0
S23,291.0,24.0,59.4,18.42,84.1,18.5,0.43,HSHFO,24.0,3.0,98368.0,laden,0
S23,292.0,24.0,54.9,17.12,65.76,17.12,0.0,HSHFO,25.0,3.0,98368.0,laden,0
S23,295.0,24.0,48.7,14.84,49.15,15.25,2.69,HSHFO,25.0,4.0,98368.0,laden,0
S23,296.0,24.0,48.0,14.62,48.6,15.25,4.13,HSHFO,24.0,4.0,98368.0,laden,0
S23,302.0,24.0,40.8,12.63,30.3,12.79,1.25,HSHFO,24.0,4.0,98368.0,laden,0
S23,314.0,24.0,40.9,11.25,31.3,12.79,12.04,HSHFO,24.0,4.0,68382.0,laden,0
S23,344.0,24.0,59.5,18.48,87.03,18.5,0.11,HSHFO,23.0,4.0,81364.0,laden,0
S23,345.0,24.0,59.4,18.17,85.6,18.5,1.78,HSHFO,24.0,4.0,81364.0,laden,0
S23,347.0,24.0,59.7,18.08,88.0,18.5,2.27,HSHFO,24.0,4.0,81364.0,laden,0
S23,348.0,24.0,59.6,18.74,83.79,18.5,-1.3,HSHFO,23.0,4.0,81364.0,laden,0
S23,349.0,24.0,59.2,18.42,83.7,18.5,0.43,HSHFO,24.0,4.0,81364.0,laden,0
S23,350.0,24.0,59.2,18.57,81.91,18.5,-0.38,HSHFO,23.0,4.0,81364.0,laden,0
S23,353.0,24.0,63.1,19.7,95.27,20.04,1.7,HSHFO,23.0,4.0,81364.0,laden,0
S23,354.0,24.0,62.6,18.96,99.3,19.12,0.84,HSHFO,24.0,4.0,81364.0,laden,0
S23,355.0,24.0,62.9,19.35,99.65,19.12,-1.2,HSHFO,23.0,3.0,81364.0,laden,0
S23,356.0,24.0,63.0,19.29,100.8,20.04,3.74,HSHFO,24.0,3.0,81364.0,laden,0
S23,356.0,24.0,63.0,19.22,101.11,20.04,4.09,HSHFO,23.0,4.0,81364.0,laden,0
S23,357.0,24.0,63.0,19.25,99.2,20.04,3.94,HSHFO,24.0,3.0,81364.0,laden,0
S23,358.0,24.0,62.8,18.13,99.34,19.12,5.18,HSHFO,23.0,4.0,81364.0,laden,0
S23,359.0,24.0,58.7,17.29,85.1,18.5,6.54,HSHFO,24.0,4.0,81364.0,laden,0
S23,360.0,24.0,44.9,13.09,42.99,13.33,1.8,HSHFO,23.0,4.0,81364.0,laden,0
S23,362.0,24.0,51.5,15.13,60.73,16.38,7.63,HSHFO,23.0,3.0,81364.0,laden,0
S23,368.0,24.0,54.8,16.46,72.7,17.12,3.86,HSHFO,24.0,4.0,72521.0,laden,0
S23,383.0,25.0,57.8,17.44,74.11,18.5,5.73,HSHFO,25.0,4.0,96389.0,laden,0
S23,384.0,25.0,57.9,17.42,75.1,18.5,5.84,HSHFO,24.0,3.0,96389.0,laden,0
S23,385.0,25.0,57.2,17.2,74.59,18.5,7.03,HSHFO,25.0,4.0,96389.0,laden,0
S23,386.0,25.0,57.4,17.08,74.7,18.5,7.68,HSHFO,24.0,3.0,96389.0,laden,0
S23,387.0,25.0,57.2,17.04,75.74,18.5,7.89,HSHFO,25.0,4.0,96389.0,laden,0
S23,388.0,25.0,59.7,17.58,79.8,18.5,4.97,HSHFO,24.0,4.0,96389.0,laden,0
S23,390.0,25.0,57.6,17.8,75.46,18.5,3.78,HSHFO,25.0,4.0,96389.0,laden,0
S23,391.0,25.0,57.2,17.54,70.7,18.5,5.19,HSHFO,24.0,3.0,96389.0,laden,0
S23,392.0,25.0,56.2,17.16,69.98,17.12,-0.23,HSHFO,25.0,3.0,96389.0,laden,0
S23,399.0,25.0,46.9,14.29,42.3,14.29,0.0,HSHFO,24.0,4.0,96389.0,laden,0
S23,400.0,25.0,43.0,13.08,33.79,13.33,1.88,HSHFO,25.0,3.0,96389.0,laden,0
S23,401.0,25.0,41.7,13.21,28.8,12.79,-3.28,HSHFO,24.0,4.0,96389.0,laden,0
S23,402.0,25.0,41.8,13.25,28.9,12.79,-3.6,HSHFO,24.0,4.0,96389.0,laden,0
S23,403.0,25.0,41.9,12.4,33.02,12.79,3.05,HSHFO,25.0,4.0,96389.0,laden,0
S23,404.0,25.0,41.7,12.79,30.5,12.79,0.0,HSHFO,24.0,4.0,96389.0,laden,0
S23,405.0,25.0,41.8,12.5,32.0,12.79,2.27,HSHFO,24.0,4.0,96389.0,laden,0
S23,406.0,25.0,41.7,12.72,31.68,12.79,0.55,HSHFO,25.0,3.0,96389.0,laden,0
S23,407.0,25.0,41.2,12.33,31.4,12.79,3.6,HSHFO,24.0,3.0,96389.0,laden,0
S23,408.0,25.0,39.6,11.9,33.41,12.79,6.96,HSHFO,23.2,3.0,96389.0,laden,0
S23,412.0,25.0,41.8,12.04,39.2,12.79,5.86,HSHFO,24.0,4.0,96389.0,laden,0
S23,414.0,25.0,41.7,10.92,37.25,12.79,14.62,HSHFO,25.0,4.0,96389.0,laden,0
S23,421.0,25.0,40.4,11.45,16.84,12.79,10.48,HSHFO,22.8,4.0,61543.0,laden,0
S23,467.0,25.0,66.2,20.71,113.5,20.04,-3.34,HSHFO,24.0,4.0,94894.0,laden,0
S23,473.0,25.0,60.9,18.74,86.61,19.12,1.99,HSHFO,23.0,4.0,94894.0,laden,0
S23,475.0,25.0,60.8,18.09,91.62,19.12,5.39,HSHFO,23.0,4.0,94894.0,laden,0
S23,476.0,25.0,60.9,18.5,89.0,19.12,3.24,HSHFO,24.0,3.0,94894.0,laden,0
S23,476.0,25.0,60.7,18.39,86.82,19.12,3.82,HSHFO,23.0,4.0,94894.0,laden,0
S23,477.0,25.0,60.8,18.39,87.23,19.12,3.82,HSHFO,23.0,3.0,94894.0,laden,0
S23,478.0,25.0,60.9,18.5,88.2,19.12,3.24,HSHFO,24.0,3.0,94894.0,laden,0
S23,479.0,25.0,60.7,18.65,85.98,19.12,2.46,HSHFO,23.0,3.0,94894.0,laden,0
S23,480.0,25.0,60.1,18.26,85.77,19.12,4.5,HSHFO,23.0,3.0,94894.0,laden,0
S23,481.0,25.0,62.0,18.92,93.8,19.12,1.05,HSHFO,24.0,3.0,94894.0,laden,0
S23,485.0,25.0,60.8,19.46,93.5,19.12,-1.78,HSHFO,24.0,3.0,58668.0,laden,0
S23,486.0,25.0,62.0,19.08,96.3,19.12,0.21,HSHFO,24.0,3.0,58668.0,laden,0
S23,493.0,26.0,59.3,18.23,75.75,18.5,1.46,HSHFO,24.3,4.0,76162.0,laden,0
S23,494.0,26.0,46.6,13.75,36.6,14.29,3.78,HSHFO,24.0,3.0,76162.0,laden,0
S23,511.0,26.0,42.8,12.76,35.14,13.33,4.28,HSHFO,25.0,4.0,94332.0,laden,0
S23,512.0,26.0,43.0,13.17,35.0,13.33,1.2,HSHFO,24.0,4.0,94332.0,laden,0
S23,513.0,26.0,43.6,13.2,36.58,13.33,0.98,HSHFO,25.0,3.0,94332.0,laden,0
S23,514.0,26.0,43.9,12.92,38.5,13.33,3.08,HSHFO,24.0,4.0,94332.0,laden,0
S23,520.0,26.0,39.0,11.92,28.6,12.79,6.8,HSHFO,24.0,3.0,94332.0,laden,0
S23,522.0,26.0,39.0,11.63,28.6,12.79,9.07,HSHFO,24.0,4.0,94332.0,laden,0
S23,523.0,26.0,38.9,11.83,27.3,12.3,3.82,HSHFO,24.0,4.0,94332.0,laden,0
S23,525.0,26.0,38.8,12.32,26.98,12.3,-0.16,HSHFO,25.0,4.0,94332.0,laden,0
S23,527.0,26.0,39.0,11.63,30.2,12.79,9.07,HSHFO,24.0,4.0,94332.0,laden,0
S23,528.0,26.0,38.9,12.0,28.4,12.3,2.44,HSHFO,24.0,4.0,94332.0,laden,0
S23,550.0,26.0,39.0,11.17,31.8,12.79,12.67,HSHFO,24.0,3.0,94332.0,laden,0
S23,552.0,26.0,39.0,11.29,31.8,12.79,11.73,HSHFO,24.0,3.0,94332.0,laden,0
S23,553.0,26.0,39.0,11.92,26.4,12.79,6.8,HSHFO,24.0,2.0,94332.0,laden,0
S23,563.0,26.0,45.6,12.58,34.61,14.29,11.97,HSHFO,24.0,4.0,69508.0,laden,0
S23,596.0,26.0,52.3,16.26,58.69,16.38,0.73,HSHFO,23.0,4.0,93996.0,laden,0
S23,599.0,26.0,51.7,15.87,56.18,16.38,3.11,HSHFO,23.0,3.0,93996.0,laden,0
S23,601.0,26.0,50.2,15.33,51.55,15.25,-0.52,HSHFO,24.0,3.0,93996.0,laden,0
S23,603.0,26.0,50.8,15.3,53.99,15.25,-0.33,HSHFO,23.0,2.0,93996.0,laden,0
S23,604.0,26.0,50.5,15.25,53.05,15.25,0.0,HSHFO,24.0,1.0,93996.0,laden,0
S23,606.0,26.0,48.4,14.67,47.57,15.25,3.8,HSHFO,24.0,4.0,94141.0,laden,0
S23,609.0,26.0,52.6,16.22,64.59,16.38,0.98,HSHFO,23.0,1.0,94141.0,laden,0
S23,610.0,26.0,53.7,16.33,65.9,16.38,0.31,HSHFO,24.0,4.0,94141.0,laden,0
S23,611.0,26.0,54.1,16.09,67.1,17.12,6.02,HSHFO,23.0,3.0,94141.0,laden,0
S23,614.0,26.0,52.3,16.13,62.5,16.38,1.53,HSHFO,24.0,4.0,94141.0,laden,0
S23,617.0,26.0,52.8,16.38,64.6,16.38,0.0,HSHFO,24.0,4.0,94141.0,laden,0
S23,618.0,26.0,51.2,15.67,57.7,16.38,4.33,HSHFO,24.0,2.0,94141.0,laden,0
S23,619.0,26.0,53.3,15.92,62.7,16.38,2.81,HSHFO,24.0,3.0,94141.0,laden,0
S23,622.0,27.0,41.4,12.73,26.69,12.79,0.47,HSHFO,22.0,4.0,59572.0,laden,0
S23,624.0,26.0,40.0,12.25,28.8,12.79,4.22,HSHFO,24.0,4.0,59572.0,laden,0
S23,625.0,26.0,38.9,11.92,27.5,12.3,3.09,HSHFO,24.0,4.0,59572.0,laden,0
S23,626.0,26.0,38.9,11.71,28.0,12.3,4.8,HSHFO,24.0,3.0,59572.0,laden,0
S23,642.0,27.0,48.8,13.96,54.6,15.25,8.46,HSHFO,24.0,4.0,66849.0,laden,0
S23,644.0,27.0,50.2,14.33,60.7,15.25,6.03,HSHFO,24.0,4.0,66849.0,laden,0
S23,645.0,27.0,51.6,15.24,64.7,16.38,6.96,HSHFO,25.0,4.0,66849.0,laden,0
S23,649.0,27.0,51.7,15.5,64.8,16.38,5.37,HSHFO,24.0,4.0,66849.0,laden,0
S23,651.0,27.0,48.0,14.83,50.1,15.25,2.75,HSHFO,24.0,4.0,66849.0,laden,0
S23,652.0,27.0,46.2,14.12,45.31,14.29,1.19,HSHFO,25.0,4.0,66849.0,laden,0
S23,653.0,27.0,47.3,14.08,48.3,14.29,1.47,HSHFO,24.0,3.0,66849.0,laden,0
S23,657.0,27.0,59.0,18.04,84.64,18.5,2.49,HSHFO,25.0,2.0,66849.0,laden,0
S23,659.0,27.0,57.0,17.76,77.64,18.5,4.0,HSHFO,25.0,2.0,66849.0,laden,0
S23,660.0,27.0,61.1,19.0,94.7,19.12,0.63,HSHFO,24.0,4.0,66849.0,laden,0
S23,662.0,27.0,67.8,20.63,133.0,20.04,-2.94,HSHFO,24.0,4.0,66849.0,laden,0
S23,664.0,27.0,64.6,19.2,122.11,20.04,4.19,HSHFO,25.0,4.0,66849.0,laden,0
S23,668.0,27.0,43.1,13.38,30.18,13.33,-0.38,HSHFO,24.0,2.0,66849.0,laden,0
S23,702.0,27.0,41.3,11.63,33.6,12.79,9.07,HSHFO,24.0,4.0,51683.0,laden,0
S23,703.0,27.0,40.9,12.3,32.45,12.79,3.83,HSHFO,23.0,3.0,51683.0,laden,0
S23,704.0,27.0,39.8,12.38,30.1,12.79,3.21,HSHFO,24.0,4.0,51683.0,laden,0
S23,705.0,27.0,39.6,12.38,29.7,12.79,3.21,HSHFO,24.0,3.0,51683.0,laden,0
S23,706.0,27.0,39.6,12.33,32.6,12.79,3.6,HSHFO,24.0,3.0,51683.0,laden,0
S23,707.0,27.0,40.5,12.17,35.58,12.79,4.85,HSHFO,23.0,3.0,51683.0,laden,0
S23,708.0,27.0,40.5,11.88,31.0,12.79,7.11,HSHFO,24.0,4.0,51683.0,laden,0
S23,711.0,27.0,41.7,12.26,33.91,12.79,4.14,HSHFO,23.0,4.0,51683.0,laden,0
S23,716.0,27.0,41.9,12.29,34.1,12.79,3.91,HSHFO,24.0,4.0,51683.0,laden,0
S23,717.0,27.0,42.0,12.7,33.6,13.33,4.73,HSHFO,23.0,4.0,51683.0,laden,0
S23,718.0,27.0,41.9,13.0,32.9,12.79,-1.64,HSHFO,24.0,4.0,51683.0,laden,0
S23,719.0,27.0,42.0,13.22,32.45,13.33,0.83,HSHFO,23.0,4.0,51683.0,laden,0
S23,720.0,27.0,42.0,13.21,33.0,13.33,0.9,HSHFO,24.0,4.0,51683.0,laden,0
S23,721.0,27.0,41.9,12.96,33.8,12.79,-1.33,HSHFO,24.0,4.0,51683.0,laden,0
S23,722.0,27.0,42.0,13.09,33.91,13.33,1.8,HSHFO,23.0,4.0,51683.0,laden,0
S23,723.0,27.0,42.1,12.5,35.7,13.33,6.23,HSHFO,24.0,4.0,51683.0,laden,0
S23,724.0,27.0,41.9,12.71,34.5,12.79,0.63,HSHFO,24.0,4.0,51683.0,laden,0
S23,727.0,27.0,43.4,12.58,38.7,13.33,5.63,HSHFO,24.0,4.0,51683.0,laden,0
S23,728.0,27.0,42.3,12.58,35.3,13.33,5.63,HSHFO,24.0,4.0,51683.0,laden,0
S23,729.0,27.0,42.9,12.39,37.88,13.33,7.05,HSHFO,23.0,4.0,51683.0,laden,0
S23,730.0,27.0,43.0,12.54,37.6,13.33,5.93,HSHFO,24.0,3.0,51683.0,laden,0
S23,731.0,27.0,42.1,13.0,33.7,13.33,2.48,HSHFO,24.0,3.0,51683.0,laden,0
S23,731.0,27.0,42.8,12.87,35.69,13.33,3.45,HSHFO,23.0,4.0,51683.0,laden,0
S23,732.0,27.0,43.0,12.75,37.1,13.33,4.35,HSHFO,24.0,4.0,51683.0,laden,0
S23,734.0,27.0,44.2,12.52,41.74,13.33,6.08,HSHFO,23.0,4.0,51683.0,laden,0
S23,735.0,27.0,43.8,13.17,37.0,13.33,1.2,HSHFO,24.0,4.0,51683.0,laden,0
S23,736.0,27.0,43.3,13.44,35.06,13.33,-0.83,HSHFO,23.0,4.0,51683.0,laden,0
S23,737.0,27.0,43.7,13.58,37.5,13.33,-1.88,HSHFO,24.0,4.0,51683.0,laden,0
S23,738.0,27.0,43.9,13.33,38.8,13.33,0.0,HSHFO,24.0,4.0,51683.0,laden,0
S23,739.0,27.0,44.4,13.3,40.17,13.33,0.23,HSHFO,23.0,4.0,51683.0,laden,0
S23,740.0,27.0,42.4,12.5,34.9,13.33,6.23,HSHFO,24.0,2.0,51683.0,laden,0
S23,741.0,27.0,43.6,12.92,33.18,13.33,3.08,HSHFO,24.0,2.0,51683.0,laden,0
S23,744.0,27.0,37.2,11.54,25.6,12.0,3.83,HSHFO,24.0,3.0,15456.0,ballast,0
S23,769.0,28.0,36.4,11.79,17.84,12.3,4.15,HSHFO,24.0,4.0,31474.0,laden,0
S23,831.0,28.0,49.0,15.0,51.7,15.25,1.64,HSHFO,24.0,4.0,80481.0,laden,0
S23,832.0,28.0,50.1,15.17,51.55,15.25,0.52,HSHFO,23.0,4.0,80773.0,laden,0
S23,837.0,28.0,51.9,16.22,56.45,16.38,0.98,HSHFO,23.0,4.0,80781.0,laden,0
S23,842.0,28.0,40.0,12.29,27.0,12.79,3.91,HSHFO,24.0,4.0,80781.0,laden,0
S23,843.0,28.0,40.1,12.08,27.4,12.79,5.55,HSHFO,24.0,4.0,80781.0,laden,0
S23,846.0,28.0,41.9,12.3,32.66,12.79,3.83,HSHFO,23.0,4.0,80781.0,laden,0
S23,847.0,28.0,42.5,12.88,34.0,13.33,3.38,HSHFO,24.0,4.0,80781.0,laden,0
S23,847.0,28.0,41.9,12.74,29.95,12.79,0.39,HSHFO,23.0,4.0,80781.0,laden,0
S23,848.0,28.0,42.1,12.63,35.4,13.33,5.25,HSHFO,24.0,3.0,80781.0,laden,0
S23,849.0,28.0,42.0,12.54,31.2,13.33,5.93,HSHFO,24.0,4.0,80781.0,laden,0
S23,850.0,28.0,41.5,12.48,30.26,12.79,2.42,HSHFO,23.0,3.0,80781.0,laden,0
S23,851.0,28.0,41.1,12.54,30.1,12.79,1.95,HSHFO,24.0,4.0,80781.0,laden,0
S23,852.0,28.0,41.2,12.57,30.57,12.79,1.72,HSHFO,23.0,4.0,80781.0,laden,0
S23,854.0,28.0,41.3,12.48,30.47,12.79,2.42,HSHFO,23.0,4.0,80781.0,laden,0
S23,855.0,28.0,38.0,11.42,24.7,12.3,7.15,HSHFO,24.0,4.0,80781.0,laden,0
S23,857.0,28.0,52.6,18.94,67.12,16.38,-15.0,VLSFO,23.6,3.0,80781.0,laden,0
S23,861.0,28.0,41.8,13.13,30.4,12.79,-2.66,HSHFO,24.0,2.0,36253.0,laden,0
S23,862.0,28.0,42.0,13.0,30.55,13.33,2.48,HSHFO,24.0,3.0,36253.0,laden,0
S23,863.0,28.0,42.0,13.04,29.5,13.33,2.18,HSHFO,24.0,4.0,36253.0,laden,0
S23,885.0,29.0,48.2,13.84,48.48,15.25,9.25,HSHFO,25.0,3.0,53925.0,laden,0
S23,886.0,29.0,47.8,13.75,35.3,14.29,3.78,VLSFO,24.0,4.0,53925.0,laden,0
S23,893.0,29.0,64.0,17.71,88.9,20.04,11.63,HSHFO,24.0,3.0,53925.0,laden,0
S23,901.0,29.0,64.9,18.72,106.46,20.04,6.59,HSHFO,25.0,4.0,80258.0,laden,0
S23,902.0,29.0,64.9,19.21,105.9,20.04,4.14,HSHFO,24.0,3.0,80258.0,laden,0
S23,903.0,29.0,63.8,18.84,101.47,20.04,5.99,HSHFO,25.0,4.0,80258.0,laden,0
S23,907.0,29.0,60.5,18.36,90.53,19.12,3.97,HSHFO,25.0,4.0,80258.0,laden,0
S23,908.0,29.0,60.2,18.21,86.8,19.12,4.76,HSHFO,24.0,3.0,80258.0,laden,0
S23,909.0,29.0,60.3,18.64,84.96,19.12,2.51,HSHFO,25.0,4.0,80258.0,laden,0
S23,912.0,29.0,60.5,18.46,92.7,19.12,3.45,HSHFO,24.0,2.0,80258.0,laden,0
S23,913.0,29.0,60.0,18.4,85.82,19.12,3.77,HSHFO,25.0,3.0,80258.0,laden,0
S23,914.0,29.0,60.1,18.6,87.26,19.12,2.72,HSHFO,25.0,4.0,80258.0,laden,0
S23,916.0,29.0,60.2,17.68,89.95,19.12,7.53,HSHFO,25.0,4.0,80258.0,laden,0
S23,917.0,29.0,59.2,18.08,84.0,18.5,2.27,HSHFO,25.0,4.0,80258.0,laden,0
S23,923.0,29.0,62.3,18.38,83.13,19.12,3.87,HSHFO,23.5,3.0,69104.0,laden,0
S23,933.0,29.0,39.0,11.88,21.0,12.79,7.11,HSHFO,24.0,3.0,48611.0,laden,0
S23,939.0,29.0,58.2,17.92,79.2,18.5,3.14,HSHFO,24.0,4.0,46819.0,laden,0
S23,943.0,29.0,58.1,17.96,80.45,18.5,2.92,HSHFO,23.0,4.0,46819.0,laden,0
S23,946.0,29.0,58.1,17.42,82.1,18.5,5.84,HSHFO,24.0,4.0,46819.0,laden,0
S23,947.0,29.0,59.8,18.26,89.32,18.5,1.3,HSHFO,23.0,3.0,46819.0,laden,0
S23,950.0,29.0,58.2,18.09,81.6,18.5,2.22,HSHFO,23.0,4.0,46698.0,laden,0
S23,953.0,29.0,60.8,18.79,86.3,19.12,1.73,HSHFO,24.0,4.0,46698.0,laden,0
S23,956.0,29.0,60.0,18.5,93.2,19.12,3.24,HSHFO,24.0,4.0,46699.0,laden,0
S23,957.0,29.0,60.2,18.61,89.84,19.12,2.67,HSHFO,23.0,3.0,46699.0,laden,0
S23,958.0,29.0,60.0,18.46,87.5,19.12,3.45,HSHFO,24.0,3.0,46699.0,laden,0
S23,960.0,29.0,58.0,17.96,82.96,18.5,2.92,HSHFO,23.0,4.0,46699.0,laden,0
S23,961.0,29.0,56.7,17.54,78.1,17.12,-2.45,HSHFO,24.0,4.0,46699.0,laden,0
S23,962.0,29.0,45.7,14.0,41.84,14.29,2.03,HSHFO,23.0,3.0,46699.0,laden,0
S23,963.0,29.0,44.4,0.22,30.21,13.33,50.0,HSHFO,23.2,3.0,46699.0,laden,0
S23,967.0,30.0,59.1,18.29,85.9,18.5,1.14,HSHFO,24.0,4.0,38861.0,laden,0
